,product name,image url 1,image url 2,price,category
435,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19115_b_white__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19115_b_white__1_.jpg,"PKR2,300",Printed kurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
436,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19115a_beige_pg_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19115a_beige_pg_1_.jpg,"PKR2,300",Printed kurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.
437,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19113_green__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19113_green__5_.jpg,"PKR2,300","Printed kurtaThe model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
438,Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19112_aqua__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etp19112_aqua__1_.jpg,"PKR2,300","Printed KurtaThe model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
439,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18301bg_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18301bg_2_.jpg,"PKR2,000",Embellished Shalwar
440,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407bg_beige__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407bg_beige__2_.jpg,"PKR2,200",EMBROIDERED CULOTTE
441,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407b_black__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407b_black__4_.jpg,"PKR2,200",EMBROIDERED CULOTTE
442,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408w_white___2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408w_white___1_.jpg,"PKR2,200",Embroidered Culotte
443,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408b_black_008_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408b_black_008_1_.jpg,"PKR2,200",Embroidered Culotte
444,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18301offwhtie_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18301offwhtie_2_.jpg,"PKR2,000",Embellished Shalwar
445,Khaas Semi Formal,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfpe18301_black__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfpe18301_black__2_.jpg,"PKR10,000",Khaas Semi Formal
446,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18404bg_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18404bg_beige__1_.jpg,"PKR2,200",Embroidered Culotte
447,Embroidered Culotte,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web184070_offwhite__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web184070_offwhite__2_.jpg,"PKR2,200",Embroidered Culotte
448,Embroidered Wide Leg Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408o_offwhite_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18408o_offwhite_1_.jpg,"PKR2,200",Embroidered wide leg pants.
449,Embroidered Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401o_off-white_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401o_off-white_1_.jpg,"PKR2,000",Embroidered shalwar with lace finish on the hem.
450,Embroidered Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401bg_beige_5_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401bg_beige_1_.jpg,"PKR2,000",Embroidered shalwar with lace finish on the hem.
451,Embroidered Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401b_black_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18401b_black_6_.jpg,"PKR2,000",Embroidered shalwar with lace finish on the hem.
452,Embroidered Wide Leg Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407w_white__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18407w_white__3_.jpg,"PKR2,200",Embroidered wide leg pants.
453,Jacquard Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18403_6__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18403_1__1.jpg,"PKR2,200",Jacquard Pants
454,Embroidered Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406b_black__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406b_black__1_.jpg,"PKR2,200","Boot-Cut embriodered pants with organza finish on the hem.
"
455,Embroidered Tassel Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18403_offwhite__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18403_offwhite__1_.jpg,"PKR2,000",Embroidered tassel pants with bead finish on the hem.
456,OverLap Embroidered kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18311_blue__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18311_blue__2__1.jpg,"PKR12,000","Heavily embroidered kurta.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
457,Embroidered Chiffon Formal,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18310_beige__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18310_beige__2__1.jpg,"PKR12,000","Chiffon kurta with full embroidered front and bead finish.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
458,Embroidered Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406_white__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406_white__1_.jpg,"PKR2,200","Boot-Cut embriodered pants with organza finish on the hem.
"
459,Embroidered Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406o_off-white__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406o_off-white__2_.jpg,"PKR2,200","Boot-Cut embriodered pants with organza finish on the hem.
"
460,Embroidered Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18406_beige_2_.jpg,"PKR2,200","Boot-Cut embriodered pants with organza finish on the hem.
"
461,Embroidered Boot-cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405w_white__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405w_white__1_.jpg,"PKR2,200",Embroidered boot-cut pants with lace finish on the hem.
462,Embroidered Boot-cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_offwhite_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_offwhite_2_.jpg,"PKR2,200",Embroidered boot-cut pants with lace finish on the hem.
463,Embroidered Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_beige_2_.jpg,"PKR2,200",Embroidered Boot-cut Pants
464,Embroidered Boot-cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_black__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18405_black__1_.jpg,"PKR2,200",Embroidered boot-cut pants with lace finish on the hem.
465,Embroidered Tassel Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18403_beige__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18403_beige__1_.jpg,"PKR2,000",Embroidered tassel pants with bead finish on the hem.
466,Embroidered Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18401_off-white__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18401_off-white__2_.jpg,"PKR2,000","Embroidered straight pants.
"
467,Embroidered Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18401_beige_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18401_beige_2_.jpg,"PKR2,000","Embroidered straight pants.
"
468,Straight Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18402b_black__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18402b_black__2_.jpg,"PKR2,000",Straight Pants
469,Jacquard Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18401_beige__3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18401_beige__2_.jpg,"PKR2,000",Jacquard Pants
470,Overlap Block Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcbp18303_green__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcbp18303_green__5__1.jpg,"PKR10,000","OverLap long lenght block printed kurta.The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches. 
"
471,Embroidered Drop Shoulder Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksf17505_purple__6_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksf17505_purple__2_.jpg,"PKR15,000","Embroidered drop shoulder kurta with box sleeves. The model is wearing size 8.
Model Height: 168cm / 5 feet 6 inches."
472,Velvet Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18401n_navy__2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18401n_navy__1_.jpg,"PKR2,000",Navy Blue Boot-Cut Pants
473,Jacquard Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjs18401_navy__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjs18401_navy__2_.jpg,"PKR2,200",Jacquard Shalwar
474,Velvet Boot-Cut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18401b_black__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/v/wvb18401b_black__2_.jpg,"PKR2,000",Velvet Boot-Cut Pants
475,Embellished Straight Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18406_beige_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18406_beige_2_.jpg,"PKR2,200",Straight pants with button embellishments on the side.The model is wearing size 8. Model Height: 167cm / 5 feet 5 inches
476,Jacquard Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18405_black__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18405_black__2_.jpg,"PKR2,200",Jacquard Pants
477,Jacquard Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18404_grey__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18404_grey__2_.jpg,"PKR2,000",Jacquard Pants
478,Jacquard Straight Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18402_black__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/b/wbjp18402_black__3_.jpg,"PKR1,500",Straight jacquard pants with fringe finish on the hem.
479,Block Printed Top,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcbp18302_golden__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcbp18302_golden__5__1.jpg,"PKR7,000",Pearl Finish
480,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-b_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-b_1_.jpg,"PKR2,200",Embellished Shalwar
481,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-o_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-o_1_.jpg,"PKR2,200",Embellished Shalwar
482,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-bg_4_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-bg_1_.jpg,"PKR2,200",Embellished Shalwar
483,Pearl Jeans,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/d/wdnp18306_blue__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/d/wdnp18306_blue__3_.jpg,"PKR2,200",
484,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18305_6_beige.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18305_1_beige.jpg,"PKR1,000",Embellished Tights
485,Printed Tassel Straight Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18302_beige_7_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18302_beige_1_.jpg,"PKR1,800",Printed Viscose Staright Pants With Tassle Finish On The Hem.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches
486,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-bg_4_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18302-bg_1_.jpg,"PKR2,200",Embellished Shalwar
487,Pearl Jeans,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/d/wdnp18306_blue__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/d/wdnp18306_blue__3_.jpg,"PKR2,200",
488,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18305_6_beige.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18305_1_beige.jpg,"PKR1,000",Embellished Tights
489,Printed Tassel Straight Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18302_beige_7_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18302_beige_1_.jpg,"PKR1,800",Printed Viscose Staright Pants With Tassle Finish On The Hem.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches
490,Printed Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etsp18301_yellow__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etsp18301_yellow__2_.jpg,"PKR1,750",Printed Satin KurtaThe model is wearing size 8Model Height: 168cm/5 feet 6 inches.
491,Printed Satin Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etsp18301_orange__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etsp18301_orange__2_.jpg,"PKR1,750",Printed Satin KurtaThe model is wearing size 8Model Height: 168cm/5 feet 6 inches.
492,Digital Printed Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdpe18304_yellow__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/e/t/etdpe18304_yellow__2_.jpg,"PKR1,600",Digital Printed KurtaThe model is wearing size 8.Model Height: 5 feet 6 inches.
493,Digital Printed Satin Top,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/m/t/mtdps18301_black__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/m/t/mtdps18301_black__2__1.jpg,"PKR1,600",Digital Printed Satin TopModel is wearing size 8Model Height: 167cm/5 feet 5 inches.
494,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-o_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-o_3_.jpg,"PKR2,200",Embellished Shalwar
495,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-bg_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-bg_1_.jpg,"PKR2,200",Embellished Shalwar
496,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-b_2_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wesh18304-b_1_.jpg,"PKR2,200",Embellished Shalwar
497,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18309_1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18309_2__1.jpg,"PKR1,000",
498,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18302_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18302_2_.jpg,"PKR1,100",
499,Embroidered Bootcut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304o_2__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304o_1__1.jpg,"PKR2,200",
500,Embellished Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304black_1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304black_1__1.jpg,"PKR2,200",
501,Raw Silk Tie-Up Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfsp18301_green__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfsp18301_green__2_.jpg,"PKR6,000",Tie-up Tassel with PomPoms 
502,Block Printed Gharara Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfgp18301_3_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfgp18301_2_.jpg,"PKR6,500",Sequin Embellishment 
503,Raw Silk Culottes,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfpp18301_pink__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfpp18301_pink__2_.jpg,"PKR5,500",Izaar Pants
504,Raw Silk Culottes,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfpp18301_pink__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfpp18301_pink__2_.jpg,"PKR5,500",Izaar Pants
505,Embroidered Chiffon Kurta,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18318_4_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/s/ksfe18318_2_.jpg,"PKR12,000",Handmade buttons & tasselsThe model is wearing size 8.Model Height: 167cm/5 feet 5 inches.
506,Embroidered Stretch Cotton Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/m/wmpe18302-b_2_black.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/m/wmpe18302-b_1_black.jpg,"PKR2,200",Embroidered Metallica Pants
507,Formal Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfp18305_bg__1__3.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/f/wfp18305_bg__2__3.jpg,"PKR7,000",Formal Pants
508,Plain Shalwar,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/s/wshlblk1_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/s/wshlblk1_2_.jpg,"PKR1,200",Plain Shalwar
509,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18308_pink__1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18308_pink__2_.jpg,"PKR1,100",Embellished Tights
510,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18303_1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18303_2__1.jpg,"PKR1,000",Embellished Tights
511,Embroidered Bootcut Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304bg_1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/web18304bg_2__1.jpg,"PKR2,200",Embroidered Pants 
512,Digital Printed Straight Shirt,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcp18303_red__1__1.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/k/c/kcp18303_red__2__1.jpg,"PKR5,500",Handmade Buttons And Bead Finish
513,Embellished Tights,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18301_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/e/wet18301_2_.jpg,"PKR1,100",Embellished Tights
514,Printed Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18303_1__2.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18303_2__2.jpg,"PKR1,600",Printed Pants 
515,Printed Pants,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18301_1_.jpg,https://www.khaadi.com/media/catalog/product/cache/8311afee373c39545ab7d755459cdad7/w/p/wppv18301_2_.jpg,"PKR1,800",Printed Pants 
